id	caseid	fid	pos0	pos1	owner	date	memo	ctid	cid	fid	seltext	pos0	pos1	owner	date	memo	avid	important	cid	name	memo	catid	owner	date	color
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		111	9	2	Can’t really say that was a challenge with us except for (720)   maybe some people having the need of not being involved too much in the (721)   process because of time limits and so on and of the systems level,	49006	49217	Vinayak	2024-07-31 09:38:10				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		112	4	2	(730)   [collaborator | Label: A2]: Difference in language and customs. It wasn't as (731)   much language, but definitely a little bit of custom. We had health (732)   psychologists, experts in public health and implementation sciences. We (733)   had sociologists. We had obstetric healthcare workers and those all had (734)   a different idea about what the app was and how it could look like with (735)   pregnant women who initially might not understand the idea of a similar (736)   training app but would have liked a more comprehensive app but we had (737)   to do a training app.	49731	50319	Vinayak	2024-07-31 09:38:45				4	04 Language or custom differences		1	Vinayak	2024-07-30 17:59:18	#CEF6CE
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		113	3	2	(739)   [collaborator | Label: A2]: I think the different trainings that people came (740)   from and to incorporate all of those into a good holistic app, that was (741)   sometimes a challenge.	50337	50532	Vinayak	2024-07-31 09:39:08				3	03 Competing needs		1	Vinayak	2024-07-30 17:59:18	#CB5E3C
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		114	5	2	(746)   [collaborator | Label: A2]: Pre-existing relationships and power differences. (747)   Yah. It was definitely a thing that, for example, after having worked (748)   at the one university hospital and if I had a request to that (749)   university hospital, then I would know better who to ask and how to (750)   phrase that request and sometimes if that request came from someone who (751)   did not have that experience, or if that request came from someone who (752)   kind of made it too official, then that would be more difficult.	50793	51334	Vinayak	2024-07-31 09:39:39				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		115	5	2	(758)   [collaborator | Label: A2]: We started also to use the informal language that (759)   exists in German to get down to one level. There was one person in the (760)   project who for some reason we never started the informal language with (761)   and that created some sort of distance.	51617	51909	Vinayak	2024-07-31 09:40:13				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		116	5	2	Within the project team and (762)   with the developers, we always used this informal language, but with (763)   the some of the healthcare workers and some other people from [participant_requested_redaction] (764)   , et cetera that created some sort of a distance.	51910	52176	Vinayak	2024-07-31 09:40:26				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		117	7	2	(766)   [collaborator | Label: A2]: Another challenge is probably that we had quite long (767)   distances, so we had the main project team in [german_city | replacement: city_29] and then (768)   the hospitals were in [deemed_disclosive], so that was approximately [deemed_disclosive] (769)   kilometers or something between it, so it wasn't possible to really (770)   have physical meetings usually.	52194	52595	Vinayak	2024-07-31 09:40:50				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		118	5	2	I think power differences also were a (771)   bit of an issue when we talked to healthcare workers and pregnant women (772)   at the same time, because there's kind of necessarily a power (773)   difference with one carer and one who's being cared for. So we tried to (774)   separate that a bit so people wouldn't feel pressured to say something (775)   specifically.	52596	52964	Vinayak	2024-07-31 09:41:17				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		119	18	2	(777)   [collaborator | Label: A2]: Regarding that there's too much required of (778)   co-creators. I think we required too much about cognitive capability.	52982	53139	Vinayak	2024-07-31 09:41:44				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		120	17	2	(779)   After we had dealt with the app quite a bit, that was definitely the (780)   barrier that we had to kind of, dumb it down, is probably the worst (781)   expression I could use, but we had to go back to the basics. If you (782)   really work quite extensively on an app for four weeks and someone (783)   hasn't, then it's your responsibility to get back to the basics and get (784)   them on board. Start at the beginning again.	53140	53576	Vinayak	2024-07-31 09:42:23				17	18 Skills or knowledge gap		1	Vinayak	2024-07-30 17:59:18	#BE81F7
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		121	17	2	I think at some point when (785)   we were much further in the process and people got newly involved, then (786)   it was hard to have the patience again to think about and talk about (787)   things that might not be realizable or feasible in the app.	53577	53828	Vinayak	2024-07-31 09:42:42				17	18 Skills or knowledge gap		1	Vinayak	2024-07-30 17:59:18	#BE81F7
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		122	9	2	(789)   [collaborator | Label: A2]: Then I think one of the main barriers was that we (790)   didn't have obstetric healthcare workers who were funded within the (791)   project,	53846	54024	Vinayak	2024-07-31 09:43:21				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		123	9	2	so we didn't have people who felt extremely committed or who (792)   felt that they had a lot of time.	54025	54127	Vinayak	2024-07-31 09:43:35				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		124	18	2	For those healthcare workers being (793)   part of the app and also for the pregnant women, it was on top of (794)   everything else, so if a pregnant woman was in the hospital for quite a (795)   while, she was worrying about her child, she might have had some pain (796)   or something. There was a lot to think about to organize and then on (797)   top of that, we would kind of come and ask about an app and same for (798)   the healthcare workers. They had to care for the pregnant woman. They (799)   had a full-time job and they have a demanding full-time job. Then being (800)   part of this co-creative process, which is a cool thing, and I think (801)   people definitely liked having their voice heard, but it was also just (802)   a challenge of time and cognitive.	54128	54905	Vinayak	2024-07-31 09:43:55				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		125	13	2	(819)   [collaborator | Label: A2]: In the beginning of the project, we had a lot of (820)   changes in the project team. One of the main organizers of one of the (821)   project partners went and then we got a new person.	55933	56155	Vinayak	2024-07-31 09:45:41				13	13 Turnover		1	Vinayak	2024-07-30 17:59:18	#F781F3
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		126	6	2	At the hospital, we (822)   were quite late in getting the personnel there, for example, the study (823)   nurses just started, I think, in [deemed_disclosive] instead of half a year (824)   earlier or something. Same for the other personnel who started at the (825)   hospitals and had to kind of really build on existing relationships.	56156	56493	Vinayak	2024-07-31 09:45:56				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		127	13	2	(829)   [collaborator | Label: A2]: Then one of the researchers at the hospitals left (830)   and then I stepped in for four months and then we had another person (831)   stepping in, so that was definitely a lot of change in the beginning	56632	56871	Vinayak	2024-07-31 09:46:21				13	13 Turnover		1	Vinayak	2024-07-30 17:59:18	#F781F3
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		128	13	2	but it was just a challenge (836)   because then we had to find this way of how you work together as a team (837)   of two and how those people fit into the team.	57153	57315	Vinayak	2024-07-31 09:46:41				13	13 Turnover		1	Vinayak	2024-07-30 17:59:18	#F781F3
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		129	9	2	What I take from this whole co-creative experience is that you need (856)   more time	58430	58515	Vinayak	2024-07-31 09:47:18				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
2	2	2	0	59689	Vinayak	2024-07-30 18:16:03		130	6	2	and that you need to, if you can, extend the preparation (857)   period a bit more to really formalize things and maybe have this one (858)   person assigned as the co-creative expert. That was definitely a (859)   learning for my side.	58516	58752	Vinayak	2024-07-31 09:47:35				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		231	1	6	In the beginning it was a little bit too difficult because (200)   when we hadn't really defined the whole objective of the app, that it (201)   was supposed to be a training app, that there were supposed to be 10 (202)   lessons, what those lessons were about. At that point, we could explain (203)   what we were supposed to be doing, what we wanted to be doing, so that (204)   people could understand and then get on board with it.	13792	14227	Vinayak	2024-07-31 13:39:34				1	01 Broad scope		1	Vinayak	2024-07-30 17:59:18	#FFA866
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		232	17	6	But before it (205)   was too complicated, and there wasn't anything that the people could (206)   grasp to get involved.	14228	14349	Vinayak	2024-07-31 13:39:57				17	18 Skills or knowledge gap		1	Vinayak	2024-07-30 17:59:18	#BE81F7
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		233	2	6	If we (217)   communicate this as an app for pregnant women, then everyone thinks (218)   it's like a pregnancy tracker, what week am in and how does the fetus (219)   develop and what can I see, and that was not the goal.	15067	15289	Vinayak	2024-07-31 13:40:22				2	02 Unclear expectations		1	Vinayak	2024-07-30 17:59:18	#F5D0A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		234	11	6	(343)   [collaborator | Label: A2]: Regarding the end users such as midwives, pregnant (344)   women. What we did is in two parts. The first thing was pretty much it (345)   clear from the beginning that we had these two university hospitals (346)   where we would also recruit participants for the study, who were end (347)   users, and in phase three, we actually didn't specifically recruit (348)   midwives, or doctors from these hospitals, but we offered them to use (349)   the app whenever they want. That didn't work too well because they were (350)   too much involved in the work,	23874	24464	Vinayak	2024-07-31 13:40:58				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		235	11	6	then there was also the pandemic.	24465	24498	Vinayak	2024-07-31 13:41:11				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		236	9	6	There (351)   were a lot of sicknesses within the teams, some people were on holiday, (352)   so they were always limited to the capacities that they could offer, (353)   that they could give to training, and education, which is a problem of (354)   not only the German healthcare system, but probably all healthcare (355)   system somewhere in the world.	24499	24854	Vinayak	2024-07-31 13:41:31				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		237	15	6	(357)   [collaborator | Label: A2]: Therefore, just offering, not really recruiting is (358)   something that I would not recommend, it's just not really useful, not (359)   very fruitful. Therefore, there has to be some sort of incentive, and (360)   just adding to your competencies and developing your own communication (361)   behavior. Probably also following up on a training that you have (362)   received earlier, and to do that, that’s not enough as an incentive.	24872	25344	Vinayak	2024-07-31 13:42:07				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		238	12	6	(363)   Therefore, there has to be a lot of support from for example, from (364)   consultants, people in leading roles who can act as role models, and (365)   also be passionate about things that are developed.	25345	25556	Vinayak	2024-07-31 13:42:27				12	12 Difficulties in finding support		1	Vinayak	2024-07-30 17:59:18	#F78181
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		239	11	6	At that point, the (366)   project was going okay-ish, it was going well enough. They didn't (367)   really need me to intervene, so maybe they lost the passion for the (368)   project because there was a new project, which is normal and fine, and (369)   it just doesn't help with the recruitment of the midwives, and the (370)   doctors.	25557	25896	Vinayak	2024-07-31 13:42:50				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		240	11	6	(372)   [collaborator | Label: A2]: Regarding the pregnant women, that was a bit (373)   different because we had certain numbers of pregnant women that we had (374)   to recruit, that we had to get through this whole study, which also (375)   proved definitely more difficult in the app group than in phase two, (376)   which might have been because the researchers at the hospitals were a (377)   bit more convinced that the training would work.	25914	26361	Vinayak	2024-07-31 13:43:51				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		241	11	6	(385)   [collaborator | Label: A2]: With the app people signed up, then they would (386)   receive the link to the questionnaire, then they could get started with (387)   the app. Sometimes the researchers also asked whether there were any (388)   problems, or they reacted if people had problems, but they weren't (389)   really in contact as much because the women didn't have to sign up for (390)   a certain date. Therefore, they didn't have to tell them a certain date (391)   where they had to be there. There was less personal contact regarding (392)   the app, and I think that's something that super super important to (393)   build some relationship with participants. To make sure people are not (394)   only recruited, but then are left to themselves, but also to really (395)   make sure that they feel like someone's there for them over the course (396)   of the study. It's also something we found in a different project that (397)   we have now, the dropout rates are a lot lower, even if it's quite a (398)   vulnerable group because we have a personal guide for everyone.	26845	27934	Vinayak	2024-07-31 13:44:31				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		242	11	6	and the other (405)   hospital people just came when they were in labor, so they didn't sign (406)   up unless they had a really high risk pregnancy. Therefore, it was (407)   harder to reach them.	28360	28557	Vinayak	2024-07-31 13:45:16				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		243	11	6	but it was the personal (417)   contact that was missing a little bit to keep people really engaged (418)   with all of the intervention. Even if the intervention is cool and (419)   great, and really engaging itself, I don't think it can compensate for (420)   a lack of personal contact.	29153	29442	Vinayak	2024-07-31 13:45:50				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		244	13	6	The same was for the Germany wide (421)   recruitment. We did that a lot by press releases, via social media, by (422)   sending emails, and flyers to other hospitals. We had Google ads for a (423)   bit, which was not too useful, and people started going into the (424)   baseline questionnaire, but a lot of people also didn't progress from (425)   the baseline questionnaire to the app, or are they just started using (426)   the app but lost interest.	29443	29898	Vinayak	2024-07-31 13:46:05				13	13 Turnover		1	Vinayak	2024-07-30 17:59:18	#F781F3
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		245	10	6	It was (460)   harder to attract people who didn't speak German, especially because (461)   the app was only German at that time. It was also a bit harder to (462)   attract people from backgrounds who weren't highly educated, or (463)   something.	32255	32503	Vinayak	2024-07-31 13:46:38				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		246	11	6	(489)   [collaborator | Label: A2]: The press releases and flyers, and social media were (490)   good to make people aware that there's something happening, but, if we (491)   had someone who answered all the questions, and who was a contact (492)   person, we did try to have that, but people didn't really contact them.	34239	34560	Vinayak	2024-07-31 13:47:05				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		247	2	6	For it's hard to (497)   explain the idea behind a training app, when you only have a web page.	34850	34945	Vinayak	2024-07-31 13:48:05				2	02 Unclear expectations		1	Vinayak	2024-07-30 17:59:18	#F5D0A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		248	9	6	"I think especially in those groups, it's good to (512)   have someone to help you with the recruitment. If we had more midwives (513)   in that [digital_intervention | Case: A] team who were really committed to that team, they (514)   would have had access to pregnant women, and could have said, ""Hey, I (515)   really like to try this app, and I want you to try it out, and let me (516)   know how it goes."" Really make it part of their birth preparation (517)   program, that would be really useful. We tried to get this personal (518)   connection, but we didn't have enough people who had the time to help (519)   us with the project."	35813	36452	Vinayak	2024-07-31 13:49:56				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		249	15	6	It's good to have someone on the payroll.	36453	36494	Vinayak	2024-07-31 13:50:02				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		250	7	6	I think that was March 2020, when the pandemic (592)   fully hit, we all went into home office, then obviously the recruitment (593)   at the hospitals had to be stopped, we couldn't do anything.	41399	41594	Vinayak	2024-07-31 13:50:57				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		251	9	6	(636)   [collaborator | Label: A2]: For Example, once we had a first draft version, we (637)   were also trying to involve more healthcare workers from the obstetric (638)   clinics that we sent the app to, and tried to get their feedback, which (639)   had been difficult because of time limits, but also the insurance (640)   company, and the more technical tests.	44592	44958	Vinayak	2024-07-31 13:52:04				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		252	5	6	On the other hand, I know that we would have wished for a (743)   little more input, [from the insurance company], because at that point (744)   it seemed very likely the insurance company would take over the app (745)   after the project ended and add it to their app or incorporate that and (746)   include that via a link. They kind of didn't give too many requirements (747)   that they had, but on the other hand, they seemed dissatisfied when we (748)   didn't meet certain internal requirements or would have hoped for (749)   clearer communication on that part.	52136	52705	Vinayak	2024-07-31 13:55:16				5	05 Difficult co-creator relationships		1	Vinayak	2024-07-30 17:59:18	#D0A9F5
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		253	9	6	Those definitely was less involved, and (760)   would be good in co-creation, or who could have been more involved are (761)   the health care workers from the hospitals because they know so much (762)   about all-day routine care. They could have really added some value (763)   regarding when to use that, how to implement it to make the app more (764)   realistically usable. That would have been great, but on the other (765)   hand, it was reality that came between.	53368	53839	Vinayak	2024-07-31 13:56:32				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		254	9	6	(767)   [collaborator | Label: A2]: They didn't have the capacity,	53857	53923	Vinayak	2024-07-31 13:56:44				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		255	7	6	and we didn't have a (768)   one or two co-workers working in [digital_intervention | Case: A].	53924	54019	Vinayak	2024-07-31 13:57:07				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		256	15	6	They were all affiliated and (769)   they weren't part of the [digital_intervention | Case: A] project, and they weren't on the (770)   payroll.	54020	54164	Vinayak	2024-07-31 13:57:20				15	16 Failure to acknowledge		1	Vinayak	2024-07-30 17:59:18	#FA58F4
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		257	11	6	It would have been good to just have a couple of health care (771)   workers offering intel on everything, but also having enough time (772)   because they work in the project, and their role is to do this for the (773)   app.	54165	54391	Vinayak	2024-07-31 13:58:20				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		258	11	6	That would have been great to get co-creators to somehow (774)   facilitate getting co-creators to have enough time just to work on it. (775)   The same with the end users, I think it would have been good if we (776)   would have had one or two more workshops with some more women at the (777)   clinics.	54392	54696	Vinayak	2024-07-31 14:00:21				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		259	7	6	That was not possible because of the COVID-19 pandemic, we (778)   couldn't really do anything. That wasn't online, so it restricted the (779)   group of end users to a certain group that we managed to attract.	54697	54907	Vinayak	2024-07-31 14:00:42				7	07 Limited exchange		1	Vinayak	2024-07-30 17:59:18	#F7819F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		260	10	6	(781)   [collaborator | Label: A2]: We usually had people who were good with technology (782)   already, they were good with communication. Therefore, it would have (783)   been good to attract more people who had a lower education background, (784)   because everyone who was involved in this app development was either (785)   working at an insurance company, [organisation | Label: AA], obstetric (786)   hospital, or the university, and all those people had somewhat high (787)   degrees. Especially in the first version of the app this tend to be (788)   more, not aim to, but it's more usable by people who are actually quite (789)   highly educated. Those are probably also the people who already (790)   communicate a bit better than people with lower education statures, or (791)   people who have less support persons, or who don't speak German as (792)   well. That would have been good to have this group of pregnant women in (793)   the process somewhere.	54925	55893	Vinayak	2024-07-31 14:01:20				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		261	10	6	I think that not getting (814)   a variety of women, or not getting enough healthcare workers might have (815)   led us not to adapting to what we had developed before with the app, (816)   which would have been useful to capture all of these persons.	57243	57494	Vinayak	2024-07-31 14:01:43				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		262	10	6	(828)   [collaborator | Label: A2]: On the other hand, we didn't meet the needs of (829)   everyone just because we didn't know what the needs were at that point.	58285	58447	Vinayak	2024-07-31 14:03:08				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		263	10	6	(830)   We tried to broaden the recruitment efforts, and try to get more people (831)   involved, and also try to not make them do the whole app, but single (832)   lessons so we could get feedback on single lessons. Even though we got (833)   some more insight with changing the recruitment, and also changing what (834)   we wanted from the participants. We got some more information but on (835)   the other hand, I don't think we managed to reach everyone who would (836)   have been crucial, and that caused us to follow the initial approach we (837)   had with a lot of text, a lot of rather cognitive interventions instead (838)   of focusing on empowerment.	58448	59113	Vinayak	2024-07-31 14:03:41				10	10 Lack of diverse perspectives		1	Vinayak	2024-07-30 17:59:18	#F3E2A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		264	9	6	(845)   [collaborator | Label: A2]: If we managed to have a workshop with someone, then (846)   it was usually easy to do a three or four hours workshop, and that (847)   worked fine and could also do the whole app. That was the more informal (848)   feedback that we tried to get from the healthcare workers at the (849)   hospital, where they gave the app to someone, and they just click (850)   through them in five minutes, and gave very superficial feedback. We (851)   should have offered a one hour, or half hour workshop because this way (852)   we just got the people who actually had four hours to spare.	59444	60058	Vinayak	2024-07-31 14:04:46				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		265	11	6	"(864)   [collaborator | Label: A2]: Yes, trust personal relationships, especially with (865)   pregnant women who are a bit disadvantaged regarding safe (866)   communication. If we recruit through press releases in social media, (867)   we're thinking that the women who get this, and see it actually read (868)   newspapers, or we need to be aware of that they use social media in a (869)   way that they would also see the social media post that we had there. (870)   It would be good if you had a midwife in a more disadvantaged area, for (871)   example in [german_city | replacement: city_29] we have a lot of those. It would have been good if I (872)   had the personal contact, she could have said, ""Hey, actually there's (873)   this app and we're trying to develop, and I think it would be really (874)   important if someone gave feedback and provided some insight in what's (875)   actually really important on communication right now. Would you be (876)   available to do this?"" Even if a lot of women said no, we would still (877)   have had the chance to get a more diverse background."	60748	61848	Vinayak	2024-07-31 14:07:22				11	11 Difficulties recruiting co-creators		1	Vinayak	2024-07-30 17:59:18	#F6CECE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		266	9	6	But, (882)   the main barrier there was just time constraints. It would have been (883)   good if, for example, the leading consultant, the personnel could have (884)   a meeting that was set up by some consultant, or the head midwife where (885)   people would use the app for half an hour and discuss it. That would (886)   have been very useful if we could have done that. Usually the team (887)   meetings were already occupied with other stuff, they were scheduled (888)   for an hour a week, and then they always went over that time, and there (889)   was always something more critical to talk about. If it had been (890)   possible to add an hour after that meeting to go through the app (891)   quickly, and just provide the first feedback, that would have been very (892)   very useful.	62098	62894	Vinayak	2024-07-31 14:08:04				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		267	18	6	"Sometimes there was a bit of a disadvantage if people (917)   wanted additional things from people working at the hospitals, and it (918)   was like, ""Oh no, not [digital_intervention | Case: A] again."""	64703	64905	Vinayak	2024-07-31 14:09:22				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		269	20	6	(1067)   [collaborator | Label: A2]: However, we quickly learned when we went into the (1068)   field that we actually just had a prototype, and that we would need to (1069)   develop that more.	75693	75887	Vinayak	2024-07-31 14:11:41				20	21 Lack of a prototype		1	Vinayak	2024-07-30 17:59:18	#F79F81
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		877	1	6	"In (998)   the beginning we said, ""Hey, we have a [digital_intervention | Case: A] app."""	70763	70851	Vinayak	2024-08-02 15:12:40				1	01 Broad scope		1	Vinayak	2024-07-30 17:59:18	#FFA866
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		878	1	6	(1000)   [collaborator | Label: A2]: That's very unspecific. No one knows what it is, so (1001)   no one's going to engage with that.	70869	71002	Vinayak	2024-08-02 15:12:45				1	01 Broad scope		1	Vinayak	2024-07-30 17:59:18	#FFA866
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		22	18	4	(303)   [collaborator | Label: A3]: Well, one of the first steps was dividing the tasks (304)   between individuals, also between individuals with different (305)   backgrounds. I think we managed that well, but I think we could have (306)   done better.	19613	19867	Vinayak	2024-07-31 08:02:32				18	19 Difficulties distributing workload		1	Vinayak	2024-07-30 17:59:18	#D1DED2
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		23	6	4	(321)   Sometimes we had, and co-creation was lacking with other partners. Yes.	21015	21094	Vinayak	2024-07-31 08:02:58				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		24	9	4	(331)   [collaborator | Label: A3]: I think it was a process where already in the first (332)   year of the project, these people, you cannot really use them for the (333)   App because of time constraints,	21632	21838	Vinayak	2024-07-31 08:03:19				9	09 Resource constraints		1	Vinayak	2024-07-30 17:59:18	#9EB5D9
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		25	6	4	I think in the end, enlarging that (338)   framework and not only focusing on one institution's development that (339)   you could have included more.	22151	22301	Vinayak	2024-07-31 08:03:50				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		26	6	4	(494)   [collaborator | Label: A3]: Then I think there was also a really big challenge (495)   because we are psychologists from an academic background, but we do not (496)   represent the group of pregnant women, healthcare professionals in that (497)   context, or accompanying persons. I think at this point, if you talk (498)   about suggestions for improvements, for example, it would have been (499)   better to also incorporate healthcare professionals and pregnant (500)   mothers.	32567	33056	Vinayak	2024-07-31 08:04:20				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		27	6	4	Not in form of workshops later “What do you think about the (501)   App?” This needs-based approach should have been before the entire App (502)   Development Process and not after the App Development Process. I think (503)   that would also, may have made at least our lives a lot easier because (504)   at some point you were just, okay, “what constructs are there?”, “what (505)   can we use in the App?”, “what should be a good idea?” You never knew (506)   if it actually was feasible.	33057	33547	Vinayak	2024-07-31 08:04:35				6	06 Poor planning of collaboration		1	Vinayak	2024-07-30 17:59:18	#FA5858
4	3	4	0	54489	Vinayak	2024-07-30 18:17:16		157	13	4	(97)   [collaborator | Label: A3]: Okay, perfect. Okay. [deemed_disclosive] dropped out of (98)   the project because of several reasons. [deemed_disclosive] (99)   . At this point we wanted to do a dyadic approach (100)   but because she dropped out and the person who was supposed to take (101)   charge of the dyadic fashion or help us develop a dyadic fashion (102)   questionnaire approach, also was not available to us. We had to change (103)   the strategy and then went away from the dyadic fashion towards more (104)   surveying healthcare professionals.	6369	6932	Vinayak	2024-07-31 11:51:02				13	13 Turnover		1	Vinayak	2024-07-30 17:59:18	#F781F3
