id	caseid	fid	pos0	pos1	owner	date	memo	ctid	cid	fid	seltext	pos0	pos1	owner	date	memo	avid	important	cid	name	memo	catid	owner	date	color
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		575	29	6	That was very valuable feedback, just letting them go through the (242)   pregnant woman's app, but also for the midwife. We just got feedback of (243)   what became too much, what was good, what wasn't good, where the app (244)   could be used, and how it could be used, and so on.	16781	17063	Vinayak	2024-08-01 18:40:40				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		576	31	6	We restructured (245)   some lessons, especially at the beginning, which were a lot too (246)   technical, which weren't really engaging. So, that was something we (247)   only learned from the end users, and then had incorporated in the (248)   second version of the app. I feel I talked quite a bit, I forgot the (249)   initial questions.	17064	17405	Vinayak	2024-08-01 18:40:58				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		577	29	6	(265)   [collaborator | Label: A2]: A technical point of view.	18413	18475	Vinayak	2024-08-01 18:41:21				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		578	29	6	(282)   [collaborator | Label: A2]: They also forgot about that. They also did the (283)   initial beta testing. The technical test that everything was working, (284)   that all the different links in the app would work, they didn't want (285)   run into a problem. Therefore, they got people who are able to do that, (286)   which was also very quick. They needed a week or two to get this whole (287)   app tested regarding functionality.	19605	20045	Vinayak	2024-08-01 18:41:41				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		579	32	6	(309)   [collaborator | Label: A2]: Something that I haven't mentioned too much was that (310)   the researchers from the tertiary institute from the university also (311)   got the login data for the back-end. Therefore, we worked pretty (312)   closely together with the app developers. They gave us those login data (313)   if we found a typo, that we could just correct it, and didn't have to (314)   point it out to them all the time.	21477	21916	Vinayak	2024-08-01 18:42:08				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		580	32	6	Also when we added this English (315)   version of the app they prepared the whole back-end for the English (316)   version, and we could just copy in the text. Therefore, we were (317)   definitely working together, also co-creation.	21917	22151	Vinayak	2024-08-01 18:42:24				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		581	24	6	"We had shared documents, (318)   where one person could set a comment saying, ""Hey, blah, blah, blah (319)   from the developers, there's a problem here."" They would solve that (320)   quite quickly."	22152	22351	Vinayak	2024-08-01 18:42:42				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		582	37	6	(400)   [collaborator | Label: A2]: This wasn't the case in that study. That's pretty (401)   much recruitment at the hospital. We also did a lot of stuff in the (402)   hospital, so in one hospital people had to sign up for birth, then they (403)   would get the information about the [digital_intervention | Case: A] project, about the app, (404)   and were invited to participate. That worked quite well,	27952	28359	Vinayak	2024-08-01 18:43:12				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		583	37	6	(414)   [collaborator | Label: A2]: Some people were giving interviews, or there was (415)   some recruitment where friends recommended taking part in that study, (416)   or so on. That worked well enough I would say,	28935	29152	Vinayak	2024-08-01 18:43:29				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		584	37	6	"(428)   [collaborator | Label: A2]: Therefore, the recruitment of those participants (429)   were well enough, we had 800, or 900 people in the app, over the course (430)   of one-and-a-half years, or something. Most of those came when we (431)   placed a link with the insurance company. In an existing app from this (432)   insurance company, there's already a link to our app. Therefore, people (433)   are interested in that quite a bit. Every time where we place the link, (434)   you can only place the link for six weeks, but every time we did that, (435)   there was a wave of new participants. Then we wanted to attract and (436)   recruit some end users as co-creators. So, I'm not only using the app, (437)   I'm also providing feedback at the end of the app, or they can say, (438)   ""Oh, I like this app or I don't like it."""	29916	30753	Vinayak	2024-08-01 18:43:52				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		585	36	6	"(440)   [collaborator | Label: A2]: We wanted to have some people do these think aloud (441)   sessions, and either come to university or sign up for online (442)   workshops, so that we could also talk about expectations for both, (443)   about prior experiences with communication, and both about what they (444)   felt they would need, and how they like the app, what they take from (445)   it, and all these questions. We did this also via some press releases, (446)   and via social media where we said, ""Hey, we're looking for some people (447)   in a workshop, who are happy to test an app and also give us some (448)   insight."""	30771	31407	Vinayak	2024-08-01 18:44:23				36	15 Broad recruitment		2	Vinayak	2024-07-30 17:59:18	#D0F5A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		586	35	6	We had a compensation treatment, I think it was 12 euros an (449)   hour, which I think was attractive for some of the women, but mostly we (450)   just had women who had to stop working because of their pregnancy.	31408	31622	Vinayak	2024-08-01 18:44:38				35	14 Acknowledging co-creators		2	Vinayak	2024-07-30 17:59:18	#CEF6CE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		587	37	6	(452)   [collaborator | Label: A2]: For Example, teachers weren't allowed to work when (453)   they were pregnant during the pandemic, and who were a little bit (454)   bored, or felt a bit lonely. So, those were the best participants, (455)   because they were really interested.	31640	31920	Vinayak	2024-08-01 18:45:05				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		588	37	6	We also seem to attract people for (456)   those workshops who already had some connection to communication, such (457)   as one was in early education, so she knew quite a bit about (458)   communication theories, and those people were in principle a bit more (459)   aware of the role of communication. So I think that was helpful.	31921	32254	Vinayak	2024-08-01 18:45:26				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		589	36	6	Press releases work,	32504	32524	Vinayak	2024-08-01 18:45:39				36	15 Broad recruitment		2	Vinayak	2024-07-30 17:59:18	#D0F5A9
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		590	43	6	but if you can use pre-existing (464)   relationships that makes it a lot easier.	32525	32606	Vinayak	2024-08-01 18:45:49				43	22 Prior relationship		2	Vinayak	2024-07-30 17:59:18	#00F0F0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		591	35	6	"(468)   [collaborator | Label: A2]: Can we, can we do this workshop? We were looking for (469)   something interesting to teach in my classes, could you do a workshop?"" (470)   Then it became this win-win situation, where we provided a workshop and (471)   they learnt something about communication, the communication techniques (472)   and learned how to maybe implement those if there's not much time, or (473)   in their all day routine life. So, for the midwives, they gained (474)   something, and we also gained some insights. That was pretty useful."	32741	33297	Vinayak	2024-08-01 18:46:09				35	14 Acknowledging co-creators		2	Vinayak	2024-07-30 17:59:18	#CEF6CE
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		592	43	6	(475)   Same for the workshops. If we knew people who were pregnant at the (476)   time, we would ask them to do a workshop. I don't think we had anyone (477)   that we knew yet, but we will with the new app.	33298	33506	Vinayak	2024-08-01 18:46:50				43	22 Prior relationship		2	Vinayak	2024-07-30 17:59:18	#00F0F0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		593	37	6	"(489)   [collaborator | Label: A2]: The press releases and flyers, and social media were (490)   good to make people aware that there's something happening, but, if we (491)   had someone who answered all the questions, and who was a contact (492)   person, we did try to have that, but people didn't really contact them. (493)   However, if they got in contact, then people tend to do more of the (494)   intervention just because they know that someone who's in need of it, (495)   or who can also say, ""Hey, this is actually really useful, this is (496)   something that really makes sense and can explain."""	34239	34849	Vinayak	2024-08-01 18:47:35				37	16 Targeted recruitment		2	Vinayak	2024-07-30 17:59:18	#81F781
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		594	44	6	"For it's hard to (497)   explain the idea behind a training app, when you only have a web page. (498)   Yeah. And to meet expectations is easier when you know about the (499)   expectations. When you have talked about what expectations are, then (500)   you can already say, ""Oh yes, this app does actually work, or yes, if (501)   you go into the app, maybe think more about it as a training tool for (502)   communication. I want you to reflect on what you want for both and want (503)   how you would communicate that."""	34850	35372	Vinayak	2024-08-01 18:48:00				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		595	24	6	(539)   [collaborator | Label: A2]: It depended on the stage of the process, and also (540)   who were helping to co-create. In the beginning, we all knew we all (541)   knew we had to do an app, then we started talking about the app in the (542)   regular video conferences that we had. Those were biweekly, and there (543)   were all people who were directly involved in the [digital_intervention | Case: A] project. (544)   There was this university, the [organisation | Label: AA], the (545)   insurance company, people working at the obstetric clinics.	37514	38071	Vinayak	2024-08-01 18:50:30				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		596	41	6	(553)   [collaborator | Label: A2]: The university had to get three different (554)   applications from app developers to decide, and to give the app (555)   developing contract to one of those. We tried to involve all the people (556)   in those application sessions, or workshops. There was always the (557)   insurance company, people from the university, and also the patient (558)   safety organization, to try and understand those app developers from a (559)   different angle. Sometimes what we tried was we gave some information (560)   to the app developers so that they would present their first ideas back (561)   to us. The quality of those first ideas depended on the information (562)   they received. We tried to be as specific as we could be at that point.	38571	39343	Vinayak	2024-08-01 18:51:35				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		597	24	6	"(563)   Also gave some information written in emails just saying, ""This is (564)   basically what we have."""	39344	39451	Vinayak	2024-08-01 18:51:58				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		598	32	6	"We also were quite open with the budget, just (565)   so people wouldn't go as, ""Hey, we can do this crazy, amazing app."" But (566)   it would be like 500,000 euros, which would just not be realistic."	39452	39652	Vinayak	2024-08-01 18:52:07				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		599	41	6	(568)   [collaborator | Label: A2]: With the app developers that we had, they gave a (569)   very good impression regarding their project management, also what they (570)   envisioned for the app. We liked their focus on the user friendliness, (571)   and that they had worked with the insurance company that we had before. (572)   They also had some good experience with them and that's how they got on (573)   board. We had some workshops then with those app developers, where they (574)   prepared some questions that they needed to clarify before they started (575)   with the development. For example, what's the overall structure (576)   supposed to look like? What's the design supposed to look like? How (577)   long is it going to be? How should it be able to be used? Is it (578)   supposed to be downloadable to a phone, which would make it very hard (579)   to have changes later?	39670	40562	Vinayak	2024-08-01 18:52:55				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		600	24	6	We thought about what (597)   we can do for the project that's useful at this time. We thought that (598)   this would be the web app, and we met up at an online workshop with the (599)   different people, mostly from the university, and patient safety (600)   organization at that point. Everyone talked about the structure.	41758	42083	Vinayak	2024-08-01 18:53:30				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		601	38	6	(601)   Therefore, we identified those 10 lessons that we wanted to have, then (602)   we said the important things to keep in mind, what were what was good (603)   in the trainings. We had those people from the Patient Safety (604)   Organization who worked at the hospitals, who had a lot of contact with (605)   the communication and simulation trainings. They were able to talk to (606)   them about why they incorporated specific things into their trainings, (607)   and they could also see what was received very well at the hospitals.	42084	42625	Vinayak	2024-08-01 18:55:28				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		602	38	6	(609)   [collaborator | Label: A2]: They took part of those things, and brought those (610)   back to us, and those online workshops. That was usually one person who (611)   would set up the meeting. That would be the professor at the university (612)   telling some of us health psychologists to set up a meeting, and to (613)   have a bit of an agenda. The agenda was enough to structure the whole (614)   meeting. In the beginning we're talking about the purpose, but then (615)   also talking about structure, and the lessons, then we discuss the next (616)   steps. Who's going to be the primary developer of which lesson? Then (617)   like in the next workshop there was one that was pretty much the whole (618)   day, which was an experience to be in an online workshop the whole day, (619)   but that was actually really good because before that workshop people (620)   made a rough draft of their lesson and then introduced that to all the (621)   people who were involved in that workshop.	42643	43642	Vinayak	2024-08-01 18:56:02				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		603	31	6	Therefore, they were reshaped by that primary developer and (627)   then given to a secondary person who provided feedback, so they swap (628)   those out in the team. Once this structure was done, that was the (629)   overall content, we would get in touch with the app developers on the (630)   one hand to see whether they could implement that in the app, but also (631)   go back to people from the obstetrics clinics, and the insurance (632)   company to show them what we have come up with, get their feedback, and (633)   incorporate that. It went from that, and we tried to incorporate the (634)   people who were needed at the different stages for feedback.	43908	44574	Vinayak	2024-08-01 18:57:27				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		604	24	6	Also the app developers in the (641)   beginning had, I don't remember if it was weekly, or biweekly, but we (642)   had video conferences with them, where they would show us what they had (643)   done with the design, and we would show what we had come up with and (644)   try to get that synchronized, and also talk about the problems.	44959	45296	Vinayak	2024-08-01 18:57:46				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		605	32	6	Then (645)   there was that communication established between one of the health (646)   psychologists [collaborator | Label: A4] and [collaborator | Label: A9], who was the project manager at (647)   [organisation | Label: AD], the app developers. It was a very short, and (648)   non-hierarchical way of working.	45297	45610	Vinayak	2024-08-01 18:58:41				32	11 Transparent communication		2	Vinayak	2024-07-30 17:59:18	#F8ECE0
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		606	24	6	(650)   [collaborator | Label: A2]: These informal telephone calls just to take a lot of (651)   questions, and you could see whether you were going into the right (652)   direction. So, most meetings were between the university, the Patient (653)   Safety Organization, at some point then the app developers, and some (654)   people from the obstetrics. Usually those are done via telephone (655)   conferences, where you could also share the screen, but there were also (656)   a lot of calls, for example, when I was developing an intervention, and (657)   I wasn't sure whether that would still meet what we had done in the (658)   trainings, I would just call the people working at the hospitals, and (659)   they would talk to the trainers, for example, the next time they saw (660)   them, or online, or whatever. 	45628	46449	Vinayak	2024-08-01 18:59:12				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		607	31	6	(673)   [collaborator | Label: A2]: Yes definitely. Especially in the beginning when we (674)   tried to see how we could bring our objectives into reality, and how to (675)   align those with the boundaries that [German word] just gave and the (676)   overall conditions, that doing something on your phone that we just (677)   gave you. There was definitely some project management, and some (678)   coordination by the app developers too, and the tertiary institute. The (679)   university was mostly this overall project management, saying that (680)   objectives are met and so on. And later the app developers, especially (681)   once it went into the more maintenance/in including feedback, there was (682)   also a change with the project managers, and the old project manager (683)   was more formal than the new ones.	47296	48123	Vinayak	2024-08-01 19:00:37				31	10 Apadative process		2	Vinayak	2024-07-30 17:59:18	#00FF7F
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		608	24	6	"We also didn't need that much of (684)   very formal meetings, or had an agenda, but we also sometimes just (685)   said, ""Hey, we need to talk about this and that? Can we have a half an (686)   hour video conference next week?"""	48124	48352	Vinayak	2024-08-01 19:01:03				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		609	41	6	(688)   [collaborator | Label: A2]: They would do that, and it would be a lot more (689)   informal than in the beginning, where we had workshops with them trying (690)   to identify what our needs were, what they could offer us, what was (691)   possible due to the budget, and all these sort of things.	48370	48674	Vinayak	2024-08-02 09:49:45				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		610	29	6	Also, the (699)   sociologist from the [organisation | Label: AA] is quite good, or (700)   quite experienced also in qualitative research.	49216	49355	Vinayak	2024-08-02 09:50:26				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		611	38	6	(702)   [collaborator | Label: A2]: She was looking over that structure that we had to (703)   see whether that would work. Then we gave them the app, and also talked (704)   to them while they were doing the app, and the think aloud session, (705)   which was especially important online. 	49373	49663	Vinayak	2024-08-02 09:51:02				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		612	42	6	(879)   [collaborator | Label: A2]: That would be personal trust, and with the (880)   healthcare workers, I think they did quite a very very good job at the (881)   hospitals to get involved, and to try to build this relationship.	61866	62097	Vinayak	2024-08-02 09:51:27				42	21 Trust and dependability		2	Vinayak	2024-07-30 17:59:18	#81BEF7
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		613	46	6	But (911)   it was still a lot of a lot easier to have something to refer to, that (912)   everyone could just remember because [digital_intervention | Case: A] is not complicated, and (913)   at the hospitals [digital_intervention | Case: A] became the brand over time because we had (914)   these trainings by the healthcare workers, then we had the trainings (915)   for the pregnant women online, then we had the app, and everything was (916)   called [digital_intervention | Case: A].	64213	64702	Vinayak	2024-08-02 09:52:32				46	25 FO		2	Vinayak	2024-07-30 17:59:18	#B07CE1
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		614	41	6	"(920)   [collaborator | Label: A2]: On the other hand, it was also easy because it (921)   didn't have to give a long statement of what you wanted to do. When I (922)   wanted to visit the delivery rooms because I had to ask something from (923)   someone, it was a lot easier if people recognized me as [digital_intervention | Case: A]. I was (924)   just saying, ""Hey, I'm [digital_intervention | Case: A], I just had a question."" That made it a (925)   lot easier also for the people who worked at the obstetric hospitals (926)   all the time, and it was also easier with the recruitment process (927)   because we could just write down hey it’s [digital_intervention | Case: A], which seemed as if (928)   it was more professional. It also had a nice ring to it. We had this (929)   logo, and design that was given also by the insurance company. So, just (930)   having this feature that distinguished a group, makes it easier to (931)   recruit, and makes it more professional."	64923	65905	Vinayak	2024-08-02 09:53:25				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		615	34	6	(933)   [collaborator | Label: A2]: It also makes it easier in the group to get everyone (934)   together because at some point, everyone could identify with [digital_intervention | Case: A]. (935)   We also became “The [digital_intervention | Case: A]” instead of just being [digital_intervention | Case: A]. That was (936)   a nice side effect of renaming the whole thing.	65923	66297	Vinayak	2024-08-02 09:53:54				34	13 Ownership		2	Vinayak	2024-07-30 17:59:18	#FFE2CC
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		616	38	6	Dialogue conferences, (937)   that was quite typical for one of our video conferences because there (938)   was always the problem, and the agenda, and possible solution. (939)   Therefore, we tried to keep the agendas in certain ways that would say (940)   those are the updates, this is the current problem, then we would (941)   discuss solutions, and then would come to discuss next steps, so that (942)   we'll find a solution that would also be implemented. Yeah. It was good (943)   to have someone lead the conferences to provide the agenda, and we did (944)   that, in all the different workshops.	66298	66904	Vinayak	2024-08-02 09:54:17				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		617	24	6	(946)   [collaborator | Label: A2]: We sometimes had worked days with the insurance (947)   company, or we had this online date, where it was just about the app, (948)   but also with the app developers. We use that quite a lot just out of (949)   intuition because that's how video conferences work.	66922	67222	Vinayak	2024-08-02 09:54:49				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		618	38	6	"Concept mapping, in the beginning (954)   when we had an idea about how the app mapped to the Health Action (955)   Process Approach, for example, saying, ""If we have these ten lessons, (956)   something that's very important in the HAPA model, and Health Action (957)   Process Approach would be intention, and then you would need a certain (958)   risk perception, and you would need a certain outcome expectancy."	67506	67921	Vinayak	2024-08-02 09:55:10				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		619	41	6	"(960)   [collaborator | Label: A2]: So that's how the Health Action Process Approach, (961)   the process to good behavior starts. That was what we put in the (962)   beginning of the app, and tried to incorporate these concepts to (963)   increase the intention to communicate well, and engage with the with (964)   the app for example. We also always had components in the app that were (965)   supposed to include self-efficacy because that's important over the (966)   whole process. For example by saying, ""Hey, this is actually a very (967)   good plan. How should you feel if you don't feel very sure about this (968)   plan? What can you do?"" Planning, as I said before, was very important (969)   and we have the Health Action Process Approach, but it's a bit later in (970)   the process after you have formed the intention. We've also put that (971)   later in the app to be able to then take everything that people learned (972)   and try to develop strategies for behavior."	67939	68925	Vinayak	2024-08-02 10:00:03				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		620	41	6	That was (980)   how we came up with the structure of the lessons, and how we met those (981)   back to the concept we had, and that also gave the new structure, which (982)   was the app diagram and the app flow chart. So we had topics, then all (983)   the lessons, then people started to work in these different lessons and (984)   also presented their ideas, and that was all put back together in this (985)   app, which was already mapped on the Health Action Process Approach.	69414	69896	Vinayak	2024-08-02 10:00:45				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		621	41	6	(987)   [collaborator | Label: A2]: After those were linked together, it was a lot (988)   easier to go into a lesson, and work on the specific lesson, but also (989)   to go back on the larger scale, and see how these lessons could come (990)   together. If we then saw that one lesson built on another one, then we (991)   put those together, and changed the diagram a little bit afterwards, (992)   which was always mapped back on the behavioral process from the HAPA (993)   model. 	69914	70400	Vinayak	2024-08-02 10:01:15				41	20 Feasible design		2	Vinayak	2024-07-30 17:59:18	#EB7333
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		622	29	6	Stakeholders interview, we put that because we did the (994)   workshops, and with the midwife students, and also with the pregnant (995)   women, especially with pregnant women, who we just interviewed them to (996)   get input on how their expectations were relevant, or how we should (997)   market the app, or how we should describe it, what it actually was.	70400	70762	Vinayak	2024-08-02 10:01:50				29	08 Leverage strengths		2	Vinayak	2024-07-30 17:59:18	#D37676
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		623	44	6	In the end, when we said that we've (1002)   developed a communication training to ensure that everyone communicates (1003)   safely together, and all information was given back, you're also (1004)   empowered to voice your needs and concerns, and we have taken that (1005)   training and put it into a web app that you can access via this link. (1006)   It was a lot more specific. So, that was something we got from these (1007)   stakeholder interviews. Also, there were a lot of open questions (1008)   regarding how did they like the app? What are the three main things (1009)   that you would change about it? What are the three main things that you (1010)   liked, and what are you taking away from this app?	71003	71718	Vinayak	2024-08-02 10:03:03				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		624	38	6	"(1012)   [collaborator | Label: A2]: Those interviews weren't meant back to the (1013)   particular framework, the model, or some competencies, but it was (1014)   mostly things where we knew were going to help us with improving the (1015)   app. Just as an observation, it was very cool. We also did that with (1016)   the end users mostly pregnant women, and with the health care workers, (1017)   with the midwives that we had, because while they were using the app, (1018)   we were either in a one on one, observing how they use it. For example, (1019)   when they looked at the screen, and didn't understand it, or when the (1020)   screen didn't load, or something we would directly see it. I could say (1021)   that when someone is saying “hey what's going on, I don't understand (1022)   that”. It was really easy. That observation was really good, then after (1023)   they finished the lesson, you go back to, ""Hey, you didn't seem very (1024)   happy with the lesson."	71737	72715	Vinayak	2024-08-02 10:06:31				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		625	38	6	"(1026)   [collaborator | Label: A2]: What was it about?"" When in the next lesson someone (1027)   said, ""Yes, that's true."" We knew that this lesson was very valuable to (1028)   them at that point. The same with the with the midwives because usually (1029)   if they use the app, and there you have a question, and you're not (1030)   directly available, they work around it. People are usually able to (1031)   solve the problem somehow, or they will just leave out the question, (1032)   and when they add this to lesson two, they would go through the whole (1033)   app, and won't remember. However, observing them while they were doing (1034)   it, they would definitely also warm up, and ask those questions. (1035)   Therefore, that was very relevant."	72734	73492	Vinayak	2024-08-02 10:09:06				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		626	44	6	Product prototyping on the one hand, (1036)   that was good to develop a prototype, and have an idea, or clear (1037)   structure before going to certain co-creators such as end users.	73493	73677	Vinayak	2024-08-02 10:09:13				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		627	44	6	(1039)   [collaborator | Label: A2]: Again, because we had something that we could talk (1040)   about that they could give feedback for, and it was a lot more hands on (1041)   than if we just had talked about something.	73696	73917	Vinayak	2024-08-02 10:09:33				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		628	44	6	(1052)   [collaborator | Label: A2]: The first one, the beta version, was just technical (1053)   testing, which is incredibly valuable because if you start doing them, (1054)   and you start doing the study and people just drop out, you don't know (1055)   whether they don't like the app or whether they had technical problems, (1056)   that's the first thing that should be solved when you have the (1057)   prototype.	74603	75024	Vinayak	2024-08-02 10:09:52				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		629	44	6	Then we had this first version of the app, which was quite (1058)   long, and quite cognitive, somehow a bit difficult, we went into the (1059)   field with that because we didn't know it, but we got that feedback (1060)   also by using it because people would stop using the app. We knew that (1061)   we had to intervene somewhere.	75025	75358	Vinayak	2024-08-02 10:10:06				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		630	44	6	And also getting feedback from end users (1062)   at the hospitals was very good. Going into this real work setting at (1063)   the hospital, where you would get different end users, that was very (1064)   helpful. Initially that was supposed to be the endpoint, that we had (1065)   this app, then we could use it.	75359	75674	Vinayak	2024-08-02 10:10:25				44	23 Prototype or demo		2	Vinayak	2024-07-30 17:59:18	#5E9179
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		631	38	6	(1082)   [collaborator | Label: A2]: The app developers argued that there was too much (1083)   text and should be reduced. Therefore, we took the next action which (1084)   was using them. This reflection has also a lot of feedback process, and (1085)   sometimes you can avoid giving too much feedback by reflecting it in (1086)   the beginning. Therefore, the workshops, or the developers were very (1087)   useful, but also being more a [digital_intervention | Case: A] project with internal workshops (1088)   which were very good so that everyone was on the same page before (1089)   taking action. We definitely tried to do that in a very democratic way, (1090)   that everyone involved was on the same page. I've gone through the (1091)   methods, I hope that's what you wanted.	76773	77559	Vinayak	2024-08-02 10:11:13				38	17 Facilitation strategies		2	Vinayak	2024-07-30 17:59:18	#80FF00
3	2	6	0	88925	Vinayak	2024-07-30 18:16:31		632	24	6	(1102)   [collaborator | Label: A2]: Yes exactly. It was great to also find the balance (1103)   between what scientific, and what's realistic.	78192	78335	Vinayak	2024-08-02 10:11:47				24	03 Co-creator exchanges		2	Vinayak	2024-07-30 17:59:18	#E5AE9D
